hgnc_symbol	Six1KD5	Scramble	Scramble.1	Six1KD6	Scramble.2	Six1KD5.1	Scramble.3	Six1KD5.2	Six1KD6.1
EDN3	0.605733694	1.954102565	0.595418106	-1.354073282	-0.326776607	-0.072916599	0.228846413	-0.557225999	-1.073108292
EDNRA	1.49602679	1.153450934	-1.881521319	-0.351138587	-0.286975252	0.025466188	-0.573939814	0.575374125	-0.156743065
EDRF1	-0.466436182	-0.879089981	-0.921567885	-0.156593234	0.967391385	-0.510941988	1.717124557	1.114785515	-0.864672186
EEA1	0.548305017	-1.39173524	-0.387780303	1.170682804	-1.451070674	0.795106255	0.207309003	1.070419989	-0.561236851
EED	0.411663894	0.050900527	-0.733287108	0.306459663	0.921245528	-1.635074517	1.339862619	0.580144461	-1.241915067
EEF1A1	0.203217391	2.401794341	-0.473327998	-0.673995841	0.447746824	-0.372695679	-1.016015388	-0.315844981	-0.200878668
EEF1A1P11	0.289538325	2.424460925	-0.915471306	0.068702099	0.091632474	-0.35089791	-0.902631104	-0.339769953	-0.365563549
EEF1A1P12	0.31155092	2.197472073	-0.437339779	-1.199167983	0.482502135	0.035752625	-0.945090083	-0.553131845	0.107451938
EEF1A1P13	0.399918557	2.314709682	-0.509874682	-0.669938079	0.579287679	-0.349058216	-1.01467729	-0.424597145	-0.325770507
EEF1A1P19	0.153345269	2.28345474	-1.231098691	-0.479786962	0.199546468	-0.344484311	-0.807408721	-0.187189716	0.413621924
EEF1A1P5	0.244623806	2.410647517	-0.581593764	-0.46015886	0.33660721	-0.329551991	-1.0749626	-0.435041419	-0.1105699
EEF1A1P6	0.239568102	2.339690972	-0.804509882	-0.413347627	0.435427082	-0.314238486	-1.127657954	-0.294550268	-0.060381939
EEF1A1P9	0.348640895	2.381640095	-0.395686713	-0.433069091	0.253027313	-0.502648019	-1.135153868	-0.506725279	-0.010025332
EEF1A2	-0.628420674	0.438577189	-1.537204993	0.930223525	-0.580001523	-0.748033856	0.621431325	-0.18959836	1.693027366
EEF1AKMT1	0.44538998	-1.360069861	-0.594392343	0.097886542	2.087866438	-0.421811807	0.735651462	-0.595494501	-0.39502591
EEF1AKMT2	1.065120589	1.286866134	-1.1183206	-0.845219373	0.44027477	0.976496289	-1.312280321	0.109548624	-0.602486111
EEF1AKMT3	-0.953786277	2.057702912	-0.425289387	-0.446111578	-0.173833549	-0.183070886	0.683149408	0.666592977	-1.225353621
EEF1AKMT4	0.158410941	-1.865216451	0.311553002	0.865323499	-1.368633267	-0.29235584	0.572708275	0.973571123	0.644638719
EEF1AKNMT	-0.538651352	-2.359773855	0.224806413	0.708462637	0.317888122	-0.1723625	0.689519013	0.979839232	0.150272292
EEF1B2	1.103935747	0.565698362	-1.956347903	-0.824032853	0.954516269	-0.066331324	-0.651735086	0.778122557	0.096174232
EEF1B2P3	0.790690035	0.849470163	-2.237268692	-0.21369225	0.849727856	0.212339008	-0.779311837	0.474148738	0.053896979
EEF1B2P6	1.03324891	0.066682056	-1.998202284	-0.390047984	0.879727678	-0.097069446	-0.503227143	1.291048156	-0.282159942
EEF1D	-0.450368426	-0.154191836	-1.286438121	-0.348574687	0.507184359	-0.343211346	-0.078415643	2.36073192	-0.20671622
EEF1DP1	0.012435469	1.494466332	-2.06279078	0.510207105	0.120799111	-0.960504547	0.180367037	0.224490257	0.480530016
EEF1E1	0.099856254	0.320223908	1.579301051	-0.791580026	0.832140212	-1.058151366	0.897494332	-0.501919642	-1.377364723
EEF2	-0.616999553	2.585633676	-0.197904566	-0.183566146	-0.354030001	-0.709685174	-0.445203936	0.084751536	-0.162995837
EEF2K	0.583505266	2.007461033	-0.797193623	-1.000075532	0.311629544	-0.005823683	-0.368640245	0.498811166	-1.229673926
EEF2KMT	0.710645817	-0.090121945	-2.069936513	-0.619154135	0.211566549	-0.465343552	0.957497993	1.277973942	0.086871843
EEFSEC	0.646746113	1.015157069	-0.384522856	-0.649525713	0.146208289	0.194249039	1.033256091	0.193278191	-2.194846224
EEPD1	0.527754544	1.048688712	-1.035076624	0.300763024	-0.873095137	-0.464477039	-1.533539345	0.825117691	1.203864174
EFCAB11	0.706176611	1.230377719	1.418812975	-0.765885032	-1.037420589	-0.17339377	-0.330355671	0.376664086	-1.42497633
EFCAB12	-1.167248611	-0.099818287	2.220414356	0.449019594	-0.351318547	0.075000179	0.3128112	-0.377633949	-1.061225936
EFCAB13	-0.906763016	-0.124823419	0.973240671	-0.978266717	-1.55471546	0.735004445	1.078147853	1.035401839	-0.257226198
EFCAB14	-0.202233203	1.578043973	1.063796526	-1.008500143	0.510772131	0.364722116	-1.516924679	0.001001147	-0.790677867
EFCAB2	-0.333791517	1.398202318	1.502559763	-0.431725216	-0.187397821	-0.7955666	0.859232609	-0.832374519	-1.179139018
EFCAB6	-0.777131441	-1.312396042	-0.099931002	0.326924986	-0.043138782	-1.181938532	1.08982808	1.69699035	0.300792383
EFCAB7	0.164061352	1.965432573	0.089502548	-0.553452561	0.343809418	-1.192242808	0.519458392	-1.407589924	0.07102101
EFEMP2	0.485197237	1.303620864	-1.87564538	-0.398509072	0.109695659	-0.091260847	-0.563104176	-0.356890867	1.386896582
EFHC1	-0.053254402	2.134052197	-1.356072294	0.644573748	0.193574099	-0.272126186	-0.187180169	-1.017126242	-0.086440751
EFHD1	0.113358258	0.716589597	0.269974703	1.228826168	-1.946908542	0.320033742	-1.116247482	-0.369880606	0.784254163
EFHD2	1.524090944	1.515556208	-1.222477025	-0.970973422	-0.11877913	-0.030919119	0.065200476	0.181995319	-0.943694251
EFL1	-0.483857874	-1.025776393	0.066672773	-0.938751997	-0.385584358	-0.257053897	2.166228249	0.954646652	-0.096523155
EFNA1	-0.512733863	1.733478351	1.671331565	-0.186147432	-0.309682598	-0.859806028	-0.572943327	-0.853608549	-0.109888119
EFNA2	-0.213905788	1.872517345	0.038741696	0.238725496	-0.114767661	-1.42663616	-0.559068627	-0.921521139	1.085914838
EFNA3	0.381038335	2.04841958	0.811379628	-0.46981164	-1.124632464	-0.483308132	-0.496848564	-0.970514642	0.304277898
EFNA4	0.094672289	1.776548443	0.784201958	-0.32089044	0.909450116	-0.580059022	-1.356230673	-1.013714174	-0.293978498
EFNA5	-0.164131937	1.968805357	0.189217151	-0.358001908	-0.240835289	0.145264515	-1.706743405	0.764010997	-0.597585481
EFNB1	0.475428931	2.065220245	-0.44117338	0.296764334	-1.012335885	-0.852192692	-1.056533443	-0.07007319	0.59489508
EFNB2	-1.576195431	-0.847476274	0.09715017	0.383348444	0.402345936	-0.092877107	0.968716859	1.619150777	-0.954163373
EFNB3	0.476856365	1.480986562	0.822420322	0.376332164	0.264123531	0.293451489	-1.296504893	-1.239916874	-1.177748666
EFR3A	0.999697239	-1.321195513	-1.010337176	0.393377566	-0.30922836	1.140000231	-1.276904416	0.474043287	0.910547141
EFR3B	-0.137815824	-0.672776104	-0.397497434	0.080639211	-1.015937107	0.684484818	-1.350769231	1.618751221	1.190920449
EFS	-0.254872934	1.966240979	-0.278721886	-0.857964419	0.706417755	-0.76807548	-0.148999568	-1.201257927	0.83723348
EFTUD2	0.201703201	-1.409548482	-1.209843778	-0.388201807	0.712940964	-0.353551933	1.313358617	1.390545172	-0.257401955
EGF	0.613742798	-1.136540606	0.716483741	0.516637606	-0.71815903	1.615893984	-1.289224236	-0.75588143	0.437047174
EGFL7	0.34055201	1.379637557	-1.653530975	0.435408691	-0.609218257	-0.590055837	-0.669283803	-0.008121905	1.374612519
EGFL8	-1.47883244	-0.429984598	0.007650712	0.837234181	-1.494344705	1.470064704	0.08657681	0.610041528	0.391593808
EGFR	-0.39118433	1.562820598	-0.362839299	-0.421158463	0.526073209	-1.981765218	0.862101309	0.35493499	-0.148982795
EGLN1	0.438069705	0.058742317	-1.400849385	-1.054398763	-0.282338848	-0.619726613	0.536313795	1.961523471	0.36266432
EGLN2	-0.655729836	-2.204827589	0.139154481	0.970680218	0.905245091	0.099055751	-0.418758963	0.40411544	0.761065407
EGLN3	0.557314654	-0.68391448	-0.669233992	0.798478822	-1.20952862	0.449517248	-1.132479275	0.10738895	1.782456693
EGR1	-0.428747502	0.26569839	-0.394494979	-0.389889082	-1.253470856	0.15515413	1.484910039	1.599595748	-1.038755887
EGR2	0.026326808	-0.660637865	-1.444124128	0.118715888	-0.909673723	0.366339155	1.220626052	1.687475677	-0.405047865
EGR3	-0.451075941	-0.761539401	-0.766003257	-0.177503723	-0.877069899	0.482846495	0.70646423	2.225184036	-0.381302539
EGR4	0.080082922	-0.975763863	-0.383934664	0.039585891	-1.085765121	0.551055406	1.099735577	1.746884298	-1.071880447
EHBP1	-0.796458421	0.725839033	1.315208593	-0.307739911	0.695357072	-0.031670033	1.030919867	-1.364375316	-1.267080883
EHBP1L1	0.267022898	-0.250580131	-1.319196506	0.221957373	-0.384440303	1.124379731	-1.505887112	0.335404355	1.511339695
EHD1	-0.797559625	-1.864574332	-0.60630454	0.500550899	0.260985887	-0.185336238	0.361344542	0.765734473	1.565158935
EHD2	0.120286937	-1.771210902	-1.296903823	-0.183957178	0.811938374	0.226646305	-0.089288334	0.964102537	1.218386083
EHD3	1.116148385	0.389342787	0.345816381	-0.686681826	-0.079771275	1.700163467	-1.52214795	-0.620707784	-0.642162186
EHD4	1.026409087	-0.685118752	-1.438869716	-0.403399327	0.792729166	0.804292756	-0.575968515	1.36286277	-0.88293747
EHHADH	-0.025532958	1.46220387	-0.71782325	-0.346080661	-1.925122524	0.094666806	0.977848951	0.708905842	-0.229066075
EHMT1	-0.497027641	0.249217984	1.415437859	-1.059738428	1.225682277	-1.202927634	0.043996722	0.806498941	-0.981140081
EHMT2	0.93996299	1.869209209	0.326578931	-1.650146144	0.068159398	-0.357051718	-0.097177023	-0.396754592	-0.70278105
EI24	0.709330375	-1.093335273	0.482718899	0.135056741	0.91936623	0.63299473	-2.097265728	-0.267143423	0.578277449
EID2	-0.483703105	-1.324170317	1.382693928	1.169778655	-0.245998959	-0.026497721	0.615360837	-1.466012762	0.378549443
EID2B	-0.549083944	0.729505106	-0.057320428	1.463330885	-0.322432898	0.612812499	-0.31442586	-2.050605231	0.488219873
EIF1	-0.070524752	1.625634188	-0.981248938	-1.650526128	-0.068029346	-0.496021887	0.15109418	1.120491221	0.369131462
EIF1AD	0.045362443	-2.026876665	-0.348055207	1.258239626	0.104908723	0.247631769	-0.896673819	0.853513766	0.761949363
EIF1AX	0.490404018	-1.584960864	-1.197935813	0.207415603	1.564899579	-0.510188044	-0.030699401	1.028657518	0.032407401
EIF1AXP1	-0.066752579	-1.087740983	-1.073470497	0.898034779	1.362686242	-1.399109963	0.364440591	0.950625311	0.0512871
EIF1AY	1.140524485	1.163364225	-1.641503207	-1.371922012	0.588233129	0.038465687	0.256874647	0.32556967	-0.499606624
EIF1B	-0.201677291	2.23965523	0.587296441	-0.848998671	-0.571699056	-0.523925965	0.627045877	-0.772159221	-0.535537344
EIF1P6	-0.131275919	-2.224089097	0.859117748	0.77575067	-0.772923372	0.008830859	0.165834446	0.341749095	0.97700557
EIF2A	0.170976212	1.77102261	-1.660489611	-0.350698446	-0.081409599	-0.888901013	0.686252499	0.735159273	-0.381911924
EIF2AK1	-0.12226525	2.366020387	-0.067616728	0.194059313	0.151009013	-0.314229292	-1.010952145	-1.09094339	-0.105081908
EIF2AK2	0.905452936	0.733864754	-0.75009164	-1.214006219	0.509912634	0.481267922	-0.699388625	1.362568164	-1.329579926
EIF2AK3	0.578619734	0.289925406	-0.071163522	-0.855739301	-0.566551044	0.60832829	0.885374305	1.145390396	-2.014184264
EIF2AK3-DT	-0.469235705	0.958360172	-1.2949632	-0.84709819	-0.344852555	-0.213935129	1.223871633	1.570118513	-0.582265538
EIF2AK4	0.724139459	-0.485276808	-1.917145339	-0.577624852	1.271053104	-0.136881853	0.155261025	1.226734741	-0.260259478
EIF2B1	0.813033855	-0.041604548	-0.915682711	-1.069600912	2.055808959	0.38173818	0.158177933	-0.728657458	-0.653213298
EIF2B2	1.39919064	-0.132324394	-0.810450326	-0.355305314	-1.58516786	-0.452899568	1.431614441	0.668966567	-0.163624185
EIF2B3	-0.098935201	0.914985095	0.262839499	-1.380861665	1.608550121	-1.01026148	0.887157064	-0.389577775	-0.793895658
EIF2B4	-0.373229689	-1.813682349	0.397144532	-0.0058366	0.096576864	-0.927515539	1.637299893	0.92696057	0.06228232
EIF2B5	-0.420373321	-1.101432027	0.066623529	0.346823324	-0.12909574	-0.854584405	1.89245468	1.133505393	-0.933921432
EIF2D	0.297225468	1.381213537	-1.993475335	0.29329294	-0.431832195	-0.414142438	1.043331964	0.40310382	-0.578717761
EIF2S1	-0.086354571	-1.985033557	-0.780256529	0.209500005	0.722924513	-0.590950789	1.009678974	1.187545527	0.312946426
EIF2S2	1.39875537	1.16629481	-1.289310937	-0.786050967	0.006952321	-0.495321516	-1.040999797	0.003361555	1.03631916
EIF2S2P4	1.425142081	0.711134108	-1.377774587	-1.006458791	0.068121109	-0.171389142	-0.988408373	0.10247153	1.237162063
EIF2S3	-0.123627431	1.168138128	-1.817069434	-0.121691841	0.226067914	-0.743097117	-0.691562391	0.976962475	1.125879698
EIF2S3B	-0.423498623	0.846136823	-1.617935312	0.32410346	0.767465204	-0.543683835	-1.233858086	0.620202789	1.26106758
EIF3A	-0.867875138	-0.658481241	-0.645920199	0.499216651	0.192267832	-0.84778385	1.571258984	1.526578638	-0.769261675
EIF3B	-1.189433624	-1.017120125	-0.247202124	0.809929819	0.983140183	-1.382000976	1.210111676	0.145948158	0.686627013
EIF3C	0.367640948	-1.052831051	-1.999473555	-0.096314614	0.93347984	-0.275946469	0.361702596	1.124785179	0.636957125
EIF3CL	0.368215702	-0.974445515	-2.102718154	-0.121699098	0.944123424	-0.087494982	0.341178702	1.071496819	0.561343102
EIF3D	-0.726158179	0.739824332	-1.305278506	-0.294903259	0.619903121	-1.199580334	1.57706352	0.864957269	-0.275827964
EIF3E	-0.102161116	2.250551304	-0.569794125	-0.102580406	0.1315875	-1.375410348	0.257649097	0.252054575	-0.74189648
EIF3EP1	1.421224816	1.41384626	-0.381472275	-0.504587081	0.321806493	0.420067628	-1.6483022	-0.378773649	-0.663809992
EIF3F	-0.182273027	1.781777692	0.232384075	-0.990746433	0.50693028	-0.10454795	-0.089455883	0.609265682	-1.763334437
EIF3FP3	0.337110872	1.784859834	-0.360000524	-0.862863816	0.743461505	0.012389552	-0.068944524	0.20977393	-1.795786828
EIF3G	-0.808624185	1.264933648	-0.331159183	-0.324622581	0.052222046	-1.958775781	1.075839028	0.556455428	0.47373158
EIF3H	-0.223294475	2.444857265	-0.443312809	-0.203986723	0.213528666	-1.242181227	-0.043148184	-0.156439494	-0.34602302
EIF3I	-0.502062916	0.239057358	-0.426015312	-0.720955708	1.323296259	-1.48933729	1.565742526	0.53837165	-0.528096566
EIF3J	0.464200153	-1.246703529	-0.449941491	-0.679229662	0.624005785	-0.37163521	0.910758962	1.775934119	-1.027389127
EIF3J-DT	-0.686163592	1.348330669	0.681646507	-0.162239826	-0.306525319	0.320470824	0.108760528	-2.094561323	0.790281534
EIF3K	1.159374847	0.678379857	-1.632568755	-0.26483901	1.034192988	-0.357611053	-1.362026629	0.117511997	0.627585758
EIF3L	-0.029888997	2.405525386	-0.198262881	-0.65753206	0.175670103	-0.50569498	0.141922754	-0.142704583	-1.189034743
EIF3M	-0.134768998	-0.201054448	-1.358276398	0.506607012	1.078309986	-1.425969987	0.840738408	1.268011044	-0.573596618
EIF4A1	-0.478427001	1.066442867	-1.974519991	-0.855863801	0.270823846	-0.215958828	0.564033231	1.162897923	0.460571755
EIF4A1P10	0.311707213	-1.486930751	-0.514214666	-0.504812706	1.42518835	-0.251338985	0.793651794	1.213988103	-0.987238352
EIF4A1P2	-0.038857769	-1.640549586	-0.471783721	-0.248093822	1.350123514	-0.327828294	0.816543009	1.345319361	-0.784872692
EIF4A1P7	0.351063421	-0.627324394	-1.251108901	-0.412039109	1.282183867	-0.252645004	0.424467456	1.610612771	-1.125210106
EIF4A2	-0.472215363	1.605976637	-1.03597965	-0.234764213	-1.193790081	-0.892070923	1.066840774	0.723324908	0.432677911
EIF4A3	-0.359206054	-2.185883061	0.926344721	0.842751605	1.163193549	-0.341074592	-0.172662632	0.156467509	-0.029931044
EIF4B	-0.124924027	1.93669679	-0.070174102	0.12291702	-0.477013023	-0.689013586	0.473824378	0.553934594	-1.726248044
EIF4BP3	-0.090362125	1.4309994	0.037681311	0.783311253	-0.663316705	-0.997878521	0.473391378	0.777021434	-1.750847424
EIF4BP6	0.240675333	1.939855312	-0.045009094	0.164395004	-0.476978045	-0.684970089	0.189223885	0.462629346	-1.789821653
EIF4BP7	-0.131326693	2.054069869	-0.121171698	0.528330499	-0.593991131	-0.464038573	0.211984692	0.195014435	-1.6788714
EIF4E	0.006204439	-0.425236418	0.247875476	0.019817243	0.248150216	-1.741753295	1.142425425	1.522206916	-1.019690002
EIF4E2	1.788653654	1.183918266	-1.036898837	0.248252413	-0.784591636	-1.198548263	-0.11548448	0.268147131	-0.353448247
EIF4EBP1	1.385125282	1.236671417	-0.58073308	-1.328672441	0.760711671	0.46804786	-1.157007823	-0.444949672	-0.339193214
EIF4EBP2	0.676471331	0.166357232	-0.748956909	1.066805738	0.406612214	0.644627214	-1.879678842	-1.073433585	0.741195607
EIF4ENIF1	-0.40996821	-1.349598299	1.320991889	1.480796775	-0.798847154	-0.557635841	-0.464883833	0.939102656	-0.159957984
EIF4EP2	1.446443878	0.310985795	0.463668903	-0.327890643	0.073243842	-1.951788689	0.26336008	0.745786727	-1.023809893
EIF4G1	-0.480256763	-2.321301817	0.114604596	0.215534346	0.697555369	-0.021765001	0.449067891	1.275770977	0.070790402
EIF4G2	0.154247212	-1.710280615	-0.3595188	-0.672153619	1.245246283	0.00492275	0.568211196	1.457193991	-0.687868398
EIF4G3	-1.85978202	0.647546921	1.445859105	-0.041059754	0.438288186	-0.969222305	0.830519406	-0.45505191	-0.037097629
EIF4H	-1.116523559	-0.027548343	-0.073436171	0.596771244	1.406104253	-1.563502185	0.291975424	1.182758893	-0.696599556
EIF4HP1	-0.970464331	0.370164146	0.092428194	1.19139037	1.110131353	-1.330879487	-0.550795227	1.08860382	-1.000578839
EIF5	0.243206555	-1.566424295	-0.784719116	-0.631093389	0.689162289	-0.428376628	0.9530373	1.696210257	-0.171002974
EIF5A	0.414568751	-2.000423957	-0.489994328	-0.529753136	1.520944751	0.220847428	0.051992096	0.958824048	-0.147005653
EIF5A2	0.629037173	-1.017595338	-1.716451399	-0.291573338	-0.438609169	0.374374973	-0.069052443	1.274119988	1.255749553
EIF5AL1	-0.0449441	-1.814553604	-0.646141441	0.044784806	1.743076122	0.223171682	-0.051699467	0.99628953	-0.449983528
EIF5AP4	0.080344726	-2.351593333	-0.24714649	-0.116074823	1.146709006	0.282161683	0.16490996	0.981717388	0.058971884
EIF5B	0.380990197	-1.156815284	1.133755911	-0.322291084	-0.194224719	-0.131822852	0.735786987	1.265881308	-1.711260464
EIF6	-0.134668912	-1.406932062	-0.881621134	-0.035014698	1.077484455	-1.012101805	1.41876679	1.012057725	-0.037970358
EIPR1	0.708348794	-1.678956831	-1.005631351	-0.043762208	0.876573622	-0.631111973	1.36268489	0.734004399	-0.322149341
ELAC1	1.401286701	-1.436613369	-0.118449712	-1.20658578	1.31478537	0.760042498	-0.222676105	-0.132273261	-0.359516341
ELAC2	0.413269217	-2.126201538	0.660990131	-0.168112934	0.954416378	0.602126287	-0.48541349	0.887827361	-0.738901411
ELAVL1	-0.727772831	1.430363392	0.501557825	-0.222137747	1.440907875	-1.537102026	-0.589421828	-0.531120764	0.234726105
ELAVL2	0.414598007	-1.174509358	0.311918218	0.361435384	0.084998937	1.287729288	-1.90524365	-0.296127118	0.915200291
ELF1	-0.228744542	-0.643605524	1.990359024	0.957613577	-1.075651042	0.512020184	0.047980064	-0.8712197	-0.68875204
ELF2	0.303325478	0.688427585	1.644020276	0.432006003	0.066353501	0.37669416	-0.735501522	-1.44311422	-1.33221126
ELF3-AS1	0.205937684	-0.368883746	-1.327906959	0.658490655	0.317062974	-0.939864245	-0.97024153	1.828344588	0.597060579
ELF4	-1.292935838	-0.977347397	-0.741134844	0.285899587	1.737309494	-0.304050317	0.661579044	1.020617757	-0.389937486
ELFN1	-1.402362375	0.612882951	-0.859338118	0.293845258	0.29724562	-1.024812749	0.489217264	-0.248728764	1.842050912
ELFN2	0.014159422	-0.403319699	-0.326048583	-1.51552868	-0.162302775	0.299941658	1.550040478	1.447881314	-0.904823134
ELK1	1.241094217	0.548096559	-1.177662157	-2.002676365	0.071500098	0.733926379	-0.015075043	0.163999898	0.436796414
ELK3	-0.368733103	-1.100853508	0.866893536	0.565115322	0.932896276	0.295310145	0.591309036	0.268017087	-2.049954791
ELK4	-1.245437135	0.676455957	-0.472668665	-0.040325011	-0.415417141	0.830255934	0.875644081	1.330295612	-1.538803632
ELL	-0.955327279	-0.573067353	-0.429649231	0.373750002	-0.513241339	-0.892304987	2.232011739	0.609134585	0.148693864
ELL2	-1.218604069	0.810022155	0.741056051	-1.399392814	0.817499796	-1.041646363	-0.252497803	0.357642496	1.185920551
ELMO1	-1.214329403	-1.524674777	1.415961482	1.308298504	-0.467266927	-0.077388032	0.266915897	-0.123790241	0.416273495
